284,内蒙古科技大学,内蒙古,内蒙古-包头市,包头市,,,公办院校,综合类院校,内蒙古自治区教育厅,大学,
285,内蒙古工业大学,内蒙古,内蒙古-呼和浩特市,呼和浩特市,,,公办院校,工科类院校,内蒙古自治区教育厅,大学,
286,上海工程技术大学,,上海市,,,,公办院校,工科类院校,上海市教育委员会,大学,
287,大连交通大学,辽宁,辽宁-大连市,大连市,,,公办院校,工科类院校,辽宁省教育厅,大学,
289,西北政法大学,陕西,陕西-西安市,西安市,,,公办院校,政法类院校,陕西省教育厅,大学,
290,云南财经大学,云南,云南-昆明市,昆明市,,,公办院校,财经类院校,云南省教育厅,大学,
291,鲁东大学,山东,山东-烟台市,烟台市,,,公办院校,综合类院校,山东省教育厅,大学,
292,海南师范大学,海南,海南-海口市,海口市,,,公办院校,师范类院校,海南省教育厅,大学,
293,重庆理工大学,,重庆市,,,,公办院校,工科类院校,重庆市教育委员会,大学,
294,吉林师范大学,吉林,吉林-四平市,四平市,,,公办院校,师范类院校,吉林省教育厅,大学,
295,青海师范大学,青海,青海-西宁市,西宁市,,,公办院校,师范类院校,青海省教育厅,大学,
296,西华大学,四川,四川-成都市,成都市,,,公办院校,综合类院校,四川省教育厅,大学,
297,聊城大学,山东,山东-聊城市,聊城市,,,公办院校,综合类院校,山东省教育厅,大学,
299,齐鲁工业大学,山东,山东-济南市,济南市,,,公办院校,工科类院校,山东省教育厅,学院,
300,吉首大学,湖南,湖南-湘西土家族苗族自治州,湘西土家族苗族自治州,,,公办院校,综合类院校,湖南省教育厅,大学,
302,河南财经政法大学,河南,河南-郑州市,郑州市,,,公办院校,财经类院校,河南省教育厅,大学,
303,北京信息科技大学,,北京市,,,,公办院校,工科类院校,北京市教育委员会,大学,
304,山西财经大学,山西,山西-太原市,太原市,,,公办院校,财经类院校,山西省教育厅,大学,
305,西安石油大学,陕西,陕西-西安市,西安市,,,公办院校,工科类院校,陕西省教育厅,大学,
307,广东财经大学,广东,广东-广州市,广州市,,,公办院校,财经类院校,广东省教育厅,学院,
308,沈阳航空航天大学,辽宁,辽宁-沈阳市,沈阳市,,,公办院校,工科类院校,辽宁省教育厅,大学,
309,北京联合大学,,北京市,,,,公办院校,综合类院校,北京市教育委员会,大学,
312,西华师范大学,四川,四川-南充市,南充市,,,公办院校,师范类院校,四川省教育厅,大学,
313,山东建筑大学,山东,山东-济南市,济南市,,,公办院校,工科类院校,山东省教育厅,大学,
314,华北水利水电大学,河南,河南-郑州市,郑州市,,,公办院校,工科类院校,河南省教育厅,学院,
316,太原科技大学,山西,山西-太原市,太原市,,,公办院校,工科类院校,山西省教育厅,大学,
317,成都信息工程大学,四川,四川-成都市,成都市,,,公办院校,工科类院校,四川省教育厅,学院,
318,安徽建筑大学,安徽,安徽-合肥市,合肥市,,,公办院校,工科类院校,安徽省教育厅,大学,
319,北方工业大学,,北京市,,,,公办院校,工科类院校,北京市教育委员会,大学,
320,山西农业大学,山西,山西-晋中市,晋中市,,,公办院校,农业类院校,山西省教育厅,大学,
322,渤海大学,辽宁,辽宁-锦州市,锦州市,,,公办院校,综合类院校,辽宁省教育厅,大学,
323,河北经贸大学,河北,河北-石家庄市,石家庄市,,,公办院校,财经类院校,河北省教育厅,大学,
324,北方民族大学,宁夏,宁夏-银川市,银川市,,,公办院校,民族类院校,国家民族事务委员会,大学,
325,青海民族大学,青海,青海-西宁市,西宁市,,,公办院校,民族类院校,青海省教育厅,大学,
326,西安工业大学,陕西,陕西-西安市,西安市,,,公办院校,工科类院校,陕西省教育厅,大学,
328,天津商业大学,,天津市,,,,公办院校,财经类院校,天津市教育委员会,大学,
329,吉林财经大学,吉林,吉林-长春市,长春市,,,公办院校,财经类院校,吉林省教育厅,大学,
332,内蒙古民族大学,内蒙古,内蒙古-通辽市,通辽市,,,公办院校,综合类院校,内蒙古自治区教育厅,大学,
333,西藏民族大学,陕西,陕西-咸阳市,咸阳市,,,公办院校,民族类院校,西藏自治区教育厅,学院,
334,西安工程大学,陕西,陕西-西安市,西安市,,,公办院校,工科类院校,陕西省教育厅,大学,
335,大连海洋大学,辽宁,辽宁-大连市,大连市,,,公办院校,农业类院校,辽宁省教育厅,大学,
337,安徽工程大学,安徽,安徽-芜湖市,芜湖市,,,公办院校,工科类院校,安徽省教育厅,大学,
338,青岛农业大学,山东,山东-青岛市,青岛市,,,公办院校,农业类院校,山东省教育厅,大学,
341,贵州民族大学,贵州,贵州-贵阳市,贵阳市,,,公办院校,民族类院校,贵州省教育厅,学院,
342,西安邮电大学,陕西,陕西-西安市,西安市,,,公办院校,工科类院校,陕西省教育厅,学院,
344,辽宁科技大学,辽宁,辽宁-鞍山市,鞍山市,,,公办院校,工科类院校,辽宁省教育厅,大学,
345,辽宁石油化工大学,辽宁,辽宁-抚顺市,抚顺市,,,公办院校,工科类院校,辽宁省教育厅,大学,
346,湖南工业大学,湖南,湖南-株洲市,株洲市,,,公办院校,工科类院校,湖南省教育厅,大学,
347,武汉轻工大学,湖北,湖北-武汉市,武汉市,,,公办院校,工科类院校,湖北省教育厅,学院,
353,贵州财经大学,贵州,贵州-贵阳市,贵阳市,,,公办院校,财经类院校,贵州省教育厅,学院,
354,黑龙江科技大学,黑龙江,黑龙江-哈尔滨市,哈尔滨市,,,公办院校,工科类院校,黑龙江省教育厅,学院,
355,沈阳化工大学,辽宁,辽宁-沈阳市,沈阳市,,,公办院校,工科类院校,辽宁省教育厅,大学,
356,延安大学,陕西,陕西-延安市,延安市,,,公办院校,综合类院校,陕西省教育厅,大学,
357,西南林业大学,云南,云南-昆明市,昆明市,,,公办院校,林业类院校,云南省教育厅,大学,
358,赣南师范大学,江西,江西-赣州市,赣州市,,,公办院校,师范类院校,江西省教育厅,学院,
359,天津职业技术师范大学,,天津市,,,,公办院校,师范类院校,天津市教育委员会,大学,
361,淮北师范大学,安徽,安徽-淮北市,淮北市,,,公办院校,师范类院校,安徽省教育厅,大学,
363,塔里木大学,新疆,新疆-自治区直辖,自治区直辖,,,公办院校,综合类院校,新疆生产建设兵团,大学,
364,南京审计大学,江苏,江苏-南京市,南京市,,,公办院校,财经类院校,江苏省教育厅,学院,
365,临沂大学,山东,山东-临沂市,临沂市,,,公办院校,师范类院校,山东省教育厅,学院,
367,河北地质大学,河北,河北-石家庄市,石家庄市,,,公办院校,财经类院校,河北省教育厅,学院,
368,齐齐哈尔大学,黑龙江,黑龙江-齐齐哈尔市,齐齐哈尔市,,,公办院校,综合类院校,黑龙江省教育厅,大学,
371,广东海洋大学,广东,广东-湛江市,湛江市,,,公办院校,农业类院校,广东省教育厅,大学,
372,大连民族大学,辽宁,辽宁-大连市,大连市,,,公办院校,民族类院校,国家民族事务委员会,大学,
374,苏州科技大学,江苏,江苏-苏州市,苏州市,,,公办院校,工科类院校,江苏省教育厅,学院,
376,辽宁工业大学,辽宁,辽宁-锦州市,锦州市,,,公办院校,工科类院校,辽宁省教育厅,大学,
377,黑龙江八一农垦大学,黑龙江,黑龙江-大庆市,大庆市,,,公办院校,农业类院校,黑龙江省教育厅,大学,二本B
378,沈阳理工大学,辽宁,辽宁-沈阳市,沈阳市,,,公办院校,工科类院校,辽宁省教育厅,大学,
380,上海应用技术大学,,上海市,,,,公办院校,工科类院校,上海市教育委员会,学院,
383,新疆财经大学,新疆,新疆-乌鲁木齐市,乌鲁木齐市,,,公办院校,财经类院校,新疆维吾尔自治区教育厅,大学,
386,兰州财经大学,甘肃,甘肃-兰州市,兰州市,,,公办院校,财经类院校,甘肃省教育厅,学院,
389,河北工程大学,河北,河北-邯郸市,邯郸市,,,公办院校,工科类院校,河北省教育厅,大学,
399,内蒙古财经大学,内蒙古,内蒙古-呼和浩特市,呼和浩特市,,,公办院校,财经类院校,内蒙古自治区教育厅,大学,
402,沈阳大学,辽宁,辽宁-沈阳市,沈阳市,,,公办院校,综合类院校,辽宁省教育厅,大学,
403,佳木斯大学,黑龙江,黑龙江-佳木斯市,佳木斯市,,,公办院校,综合类院校,黑龙江省教育厅,大学,
404,安庆师范大学,安徽,安徽-安庆市,安庆市,,,公办院校,师范类院校,安徽省教育厅,大学,
407,长春大学,吉林,吉林-长春市,长春市,,,公办院校,综合类院校,吉林省教育厅,大学,
408,江西科技师范大学,江西,江西-南昌市,南昌市,,,公办院校,师范类院校,江西省教育厅,学院,
411,闽南师范大学,福建,福建-漳州市,漳州市,,,公办院校,师范类院校,福建省教育厅,学院,
415,天津城建大学,,天津市,,,,公办院校,工科类院校,天津市教育委员会,大学,
417,大理大学,云南,云南-大理白族自治州,大理白族自治州,,,公办院校,综合类院校,云南省教育厅,学院,二本
430,长春师范大学,吉林,吉林-长春市,长春市,,,公办院校,师范类院校,吉林省教育厅,学院,
436,吉林建筑大学,吉林,吉林-长春市,长春市,,,公办院校,工科类院校,吉林省教育厅,学院,
439,江汉大学,湖北,湖北-武汉市,武汉市,,,公办院校,综合类院校,湖北省教育厅,大学,
441,五邑大学,广东,广东-江门市,江门市,,,公办院校,综合类院校,广东省教育厅,大学,
448,湖北师范大学,湖北,湖北-黄石市,黄石市,,,公办院校,师范类院校,湖北省教育厅,学院,
454,上海第二工业大学,,上海市,,,,公办院校,工科类院校,上海市教育委员会,高等职业技术学校,二本
511,山西大同大学,山西,山西-大同市,大同市,,,公办院校,综合类院校,山西省教育厅,大学,
549,喀什大学,新疆,新疆-喀什地区,喀什地区,,,公办院校,师范类院校,新疆维吾尔自治区教育厅,学院,
592,贵州理工学院,贵州,贵州-贵阳市,贵阳市,,,公办院校,工科类院校,省属高校,大学,
615,安阳工学院,河南,河南-安阳市,安阳市,,,公办院校,工科类院校,河南省教育厅,学院,
717,天津中德应用技术大学,,天津市,,,,公办院校,工科类院校,天津市教育委员会,大学,
723,电子科技大学(沙河校区),四川,四川-成都市,成都市,211,985,公办院校,工科类院校,教育部,大学,
724,中国人民解放军第四军医大学,陕西,陕西-西安市,西安市,,,公办院校,军事类院校,中国人民解放军总后勤部,大学,
727,中国人民解放军空军工程大学,陕西,陕西-西安市,西安市,,,公办院校,军事类院校,中国人民解放军空军,大学,
731,东南大学医学院,江苏,江苏-南京市,南京市,,,公办院校,综合类院校,教育部,大学,
732,上海外国语大学,,上海市,,211,,公办院校,语言类院校,教育部,大学,
733,中国传媒大学,,北京市,,211,,公办院校,语言类院校,教育部,大学,
735,北京外国语大学,,北京市,,211,,公办院校,语言类院校,教育部,大学,
736,中国人民解放军海军工程大学,湖北,湖北-武汉市,武汉市,,,公办院校,军事类院校,中国人民解放军海军,大学,
738,华北电力大学(保定),河北,河北-保定市,保定市,211,,公办院校,工科类院校,教育部,大学,
739,中国人民解放军第二炮兵工程大学,陕西,陕西-西安市,西安市,,,公办院校,军事类院校,中国人民解放军总政治部,大学,
740,哈尔滨工业大学(威海),山东,山东-威海市,威海市,211,985,公办院校,工科类院校,工业和信息化部,高等学校分校,
741,中国人民解放军空军航空大学,吉林,吉林-长春市,长春市,,,公办院校,军事类院校,中央军委,学院,
742,西安外国语大学,陕西,陕西-西安市,西安市,,,公办院校,语言类院校,陕西省教育厅,大学,
746,山东大学威海分校,山东,山东-威海市,威海市,211,985,公办院校,综合类院校,教育部,高等学校分校,
747,复旦大学医学院,,上海市,,211,985,公办院校,医药类院校,教育部,大学,
748,北京邮电大学(宏福校区),,北京市,,211,,公办院校,工科类院校,教育部,高等学校分校,
750,河海大学(常州校区),江苏,江苏-常州市,常州市,,,公办院校,综合类院校,教育部,大学,
753,西交利物浦大学,江苏,江苏-苏州市,苏州市,,,民办院校,工科类院校,江苏省教育厅,大学,一本
756,四川外国语大学,,重庆市,,,,公办院校,语言类院校,重庆市教育委员会,学院,
758,天津外国语大学,,天津市,,,,公办院校,语言类院校,天津市教育委员会,大学,
760,大连外国语大学,辽宁,辽宁-大连市,大连市,,,公办院校,语言类院校,辽宁省教育厅,学院,
764,中国人民解放军国防科学技术大学,湖南,湖南-长沙市,长沙市,211,985,公办院校,军事类院校,中国人民解放军总政治部,大学,
766,东北大学秦皇岛分校,河北,河北-秦皇岛市,秦皇岛市,211,985,公办院校,工科类院校,教育部,高等学校分校,
772,陕西理工大学,陕西,陕西-汉中市,汉中市,,,公办院校,工科类院校,陕西省教育厅,大学,
783,宁波诺丁汉大学,浙江,浙江-宁波市,宁波市,,,民办院校,综合类院校,浙江省教育厅,大学,一本
792,中国人民大学(苏州校区),江苏,江苏-苏州市,苏州市,211,985,公办院校,综合类院校,教育部,大学,
793,上海交通大学医学院,,上海市,,211,985,公办院校,医药类院校,教育部,高等学校分校,
799,中国人民公安大学,,北京市,,,,公办院校,政法类院校,公安部,大学,
804,北京大学医学部,,北京市,,211,985,公办院校,医药类院校,教育部,高等学校分校,
807,西南大学(荣昌校区),,重庆市,,211,,公办院校,综合类院校,教育部,高等学校分校,
813,中国人民解放军第二军医大学,,上海市,,211,,公办院校,军事类院校,中国人民解放军总后勤部,学院,
826,北京体育大学,,北京市,,211,,公办院校,体育类院校,国家体育总局,大学,
861,中国科学院大学,,北京市,,,,公办院校,工科类院校,中国科学院,大学,
868,大连理工大学盘锦校区,辽宁,辽宁-盘锦市,盘锦市,211,985,公办院校,工科类院校,教育部,大学,
879,东北石油大学秦皇岛分院,河北,河北-秦皇岛市,秦皇岛市,,,公办院校,工科类院校,黑龙江省教育厅,高等学校分校,
887,合肥工业大学(宣城校区),安徽,安徽-宣城市,宣城市,211,,公办院校,工科类院校,教育部,大学,
903,香港中文大学,香港,香港-新界,新界,,,公办院校,综合类院校,香港特别行政区,大学,
932,国际关系学院,,北京市,,,,公办院校,政法类院校,教育部,大学,
938,中国人民解放军理工大学,江苏,江苏-南京市,南京市,,,公办院校,军事类院校,中国人民解放军总参谋部,学院,
939,江苏师范大学南京校区,江苏,江苏-徐州市,徐州市,,,公办院校,综合类院校,江苏省教育厅,大学,
968,香港大学,香港,香港-香港岛,香港岛,,,公办院校,综合类院校,香港特别行政区,大学,
994,澳门大学,澳门,澳门-澳门半岛,澳门半岛,,,公办院校,综合类院校,澳门特别行政区,大学,
1020,香港树仁大学,香港,香港-香港岛,香港岛,,,公办院校,语言类院校,香港特别行政区,大学,
1060,苏州职业大学,江苏,江苏-苏州市,苏州市,,,公办院校,综合类院校,江苏省教育厅,大学,
1104,中国人民解放军信息工程大学,河南,河南-郑州市,郑州市,,,公办院校,军事类院校,中国人民解放军总参谋部,大学,
1116,武警工程大学,陕西,陕西-西安市,西安市,,,公办院校,军事类院校,中国人民解放军总政治部,大学,
1142,江苏科技大学(张家港校区),江苏,江苏-苏州市,苏州市,,,公办院校,工科类院校,江苏省人民政府,大学,
1188,哈尔滨理工大学荣成校区,山东,山东-威海市,威海市,,,公办院校,工科类院校,黑龙江省教育厅,高等学校分校,二本
1293,香港公开大学,香港,香港-九龙,九龙,,,公办院校,综合类院校,香港特别行政区,大学,
1294,澳门城市大学,澳门,澳门-澳门半岛,澳门半岛,,,公办院校,综合类院校,澳门特别行政区,大学,
1349,香港科技大学,香港,香港-九龙,九龙,,,公办院校,综合类院校,香港特别行政区,大学,
1380,香港城市大学,香港,香港-九龙,九龙,,,公办院校,综合类院校,香港特别行政区,大学,
1399,香港浸会大学,香港,香港-九龙,九龙,,,公办院校,综合类院校,香港特别行政区,大学,
1508,温州肯恩大学,浙江,浙江-温州市,温州市,,,公办院校,综合类院校,浙江省教育厅,大学,
1517,澳门科技大学,澳门,澳门-澳门离岛,澳门离岛,,,公办院校,综合类院校,澳门特别行政区,大学,
1545,南方科技大学,广东,广东-深圳市,深圳市,,,公办院校,综合类院校,广东省教育厅,大学,
1670,香港理工大学,香港,香港-九龙,九龙,,,公办院校,综合类院校,香港特别行政区,大学,
1824,香港岭南大学,香港,香港-新界,新界,,,公办院校,综合类院校,香港特别行政区,大学,
2619,北京交通大学(威海校区),山东,山东-威海市,威海市,,,公办院校,综合类院校,山东省教育厅,高等学校分校,一本
2733,上海科技大学,,上海市,,,,公办院校,工科类院校,上海市人民政府,大学,
2740,上海纽约大学,,上海市,,,,公办院校,综合类院校,上海市教育委员会,大学,
2765,香港中文大学(深圳),广东,广东-深圳市,深圳市,,,公办院校,综合类院校,广东省教育厅,大学,
2772,中国石油大学(北京)克拉玛依校区,新疆,新疆-克拉玛依市,克拉玛依市,,,公办院校,工科类院校,教育部,大学,
2820,中国社会科学院大学,,北京市,,,,公办院校,综合类院校,中国社会科学院,大学,
2829,广东以色列理工学院,广东,广东-汕头市,汕头市,,,公办院校,工科类院校,广东省教育厅,学院,一本
2831,深圳北理莫斯科大学,广东,广东-深圳市,深圳市,,,公办院校,综合类院校,广东省教育厅,大学,
